,Unnamed: 0,student label,score,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,previous_sport,meals,east_coast,west_coast,x0_evening,x0_morning,x0_noon,early_bird,night_owl,frosh,junior,senior,soph
325,325,326,33.59,0.04,0.91,8,9,baseball,4,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
326,326,327,44.66,0.88,0.04,6,9,table tennis,5,,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
327,327,328,52.16,0.47,1.0,6,8,football,3,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
328,328,329,62.28,1.0,0.95,5,10,football,3,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
329,329,330,34.31,1.0,0.01,8,12,football,3,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
330,330,331,11.8,0.11,0.73,8,12,gymnastics,3,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
331,331,332,36.48,0.5700000000000001,0.96,0,2,basketball,3,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
332,332,333,5.78,0.47,0.04,5,8,gymnastics,4,,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
333,333,334,54.15,0.93,0.05,10,9,martial arts,4,,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
334,334,335,9.39,0.0,0.39,8,2,gymnastics,4,,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
335,335,336,8.620000000000001,0.08,0.13,4,12,curling,2,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
336,336,337,13.67,0.54,0.27,1,0,baseball,5,,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
337,337,338,52.66,1.0,0.5700000000000001,10,7,baseball,2,,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
338,338,339,71.07000000000001,1.0,0.94,9,7,table tennis,3,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
339,339,340,66.6,0.97,0.85,9,10,frisbee,3,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
340,340,341,33.32,0.04,0.95,3,7,basketball,5,,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
341,341,342,19.64,0.0,0.0,0,6,table tennis,5,,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
342,342,343,46.55,0.13,0.88,8,10,martial arts,4,,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
343,343,344,92.26,1.0,1.0,8,4,basketball,4,,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
344,344,345,77.44,0.97,0.97,2,8,frisbee,5,,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
345,345,346,47.12,0.47,0.84,6,5,baseball,4,,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
346,346,347,40.03,0.49,0.13,6,0,football,4,,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
347,347,348,63.56,1.0,0.9,0,11,curling,7,,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
348,348,349,72.28,1.0,0.95,9,1,basketball,3,,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
349,349,350,45.34,0.78,0.18,4,5,baseball,4,,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
350,350,351,39.83,0.06,1.0,9,1,curling,3,,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
351,351,352,39.65,1.0,0.15,1,6,table tennis,4,,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
352,352,353,4.5,0.0,0.08,9,0,baseball,3,,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
353,353,354,39.55,0.08,1.0,2,12,frisbee,4,,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
354,354,355,40.85,0.46,0.71,9,12,football,4,,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
355,355,356,19.42,0.07,0.0,4,4,curling,3,,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
356,356,357,24.92,0.0,1.0,1,11,baseball,4,,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
357,357,358,25.13,0.0,0.04,8,2,curling,3,,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
358,358,359,84.38,1.0,1.0,6,7,martial arts,2,,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
359,359,360,19.92,0.03,0.0,4,2,frisbee,6,,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
360,360,361,89.87,1.0,1.0,7,11,frisbee,3,,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
361,361,362,69.06,0.76,1.0,1,1,martial arts,6,,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
362,362,363,42.05,0.02,0.0,5,12,frisbee,2,,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
363,363,364,34.18,0.02,0.0,0,5,gymnastics,6,,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
364,364,365,34.64,0.23,0.66,3,11,martial arts,2,,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
365,365,366,48.89,0.35,0.8200000000000001,5,11,frisbee,4,,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
366,366,367,79.16,0.98,1.0,3,6,martial arts,5,,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
367,367,368,46.83,0.43,0.9,1,12,curling,3,,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
368,368,369,54.75,0.93,0.61,2,8,table tennis,5,,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
369,369,370,29.04,0.02,0.06,4,0,football,3,,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
370,370,371,73.60000000000001,1.0,0.92,8,8,curling,3,,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
371,371,372,71.69,1.0,1.0,9,12,football,4,,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
372,372,373,42.16,1.0,0.0,6,4,table tennis,3,,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
373,373,374,46.56,1.0,0.54,4,10,baseball,3,,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
374,374,375,16.0,0.0,1.0,5,12,gymnastics,5,,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
375,375,376,3.73,0.38,0.03,0,7,football,4,,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
376,376,377,15.31,0.88,0.05,3,2,curling,4,,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
377,377,378,43.49,0.6900000000000001,0.8,2,11,baseball,4,,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
378,378,379,4.62,0.09,0.0,0,12,curling,4,,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
379,379,380,86.60000000000001,1.0,1.0,10,10,curling,3,,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
380,380,381,0.0,0.03,0.0,3,1,football,3,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
381,381,382,62.46,1.0,1.0,2,11,table tennis,5,,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
382,382,383,42.04,0.17,1.0,2,6,curling,3,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
383,383,384,42.37,0.77,0.0,5,5,baseball,3,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
384,384,385,42.45,0.87,0.0,8,10,table tennis,5,,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
385,385,386,52.47,0.66,0.91,7,12,football,3,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
386,386,387,39.4,0.87,0.0,3,7,martial arts,3,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
387,387,388,35.11,0.68,0.06,8,2,football,5,,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
388,388,389,37.0,0.59,0.24,6,8,football,5,,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
389,389,390,46.18,0.32,1.0,6,3,curling,2,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
390,390,391,39.67,0.12,0.78,0,6,martial arts,3,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
391,391,392,57.69,1.0,0.9,3,3,basketball,5,,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
392,392,393,37.74,0.13,1.0,3,6,martial arts,7,,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
393,393,394,32.34,0.9,0.25,6,9,football,4,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
394,394,395,19.46,0.0,0.08,3,5,frisbee,4,,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
395,395,396,46.65,0.47,1.0,5,0,football,3,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
396,396,397,38.39,0.87,0.02,9,2,gymnastics,4,,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
397,397,398,31.51,0.74,0.13,9,11,table tennis,4,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
398,398,399,42.74,1.0,0.06,6,10,frisbee,2,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
399,399,400,23.17,0.15,0.86,2,3,table tennis,2,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
400,400,401,27.02,0.09,0.0,4,5,table tennis,4,,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
401,401,402,53.97,0.8,0.71,8,10,football,2,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
402,402,403,46.26,0.07,1.0,8,8,baseball,2,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
403,403,404,15.03,0.0,0.32,4,10,frisbee,4,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
404,404,405,29.66,0.16,0.0,2,4,martial arts,3,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
405,405,406,6.47,0.0,0.22,6,11,baseball,3,,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
406,406,407,46.49,1.0,0.41,4,6,frisbee,5,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
407,407,408,46.55,0.8200000000000001,0.59,3,5,basketball,4,,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
408,408,409,31.43,0.97,0.0,8,5,table tennis,2,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
409,409,410,68.98,1.0,0.94,6,12,frisbee,2,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
410,410,411,27.52,0.02,0.96,4,11,baseball,7,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
411,411,412,28.28,0.37,0.94,1,10,curling,5,,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
412,412,413,60.66,0.64,0.96,8,7,table tennis,3,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
413,413,414,56.42,1.0,1.0,3,2,football,4,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
414,414,415,77.84,1.0,1.0,10,11,gymnastics,7,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
415,415,416,39.41,0.79,0.85,4,2,table tennis,7,,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
416,416,417,33.62,0.0,0.23,9,7,curling,4,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
417,417,418,32.22,0.98,0.0,7,5,football,5,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
418,418,419,15.2,0.0,0.89,0,3,football,3,,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
419,419,420,15.35,0.0,0.13,10,2,basketball,6,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
420,420,421,62.54,0.95,0.75,4,12,martial arts,1,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
421,421,422,26.14,0.0,0.02,8,6,baseball,3,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
422,422,423,33.15,0.12,0.59,6,12,martial arts,3,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
423,423,424,34.69,0.02,0.91,2,8,frisbee,3,,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
424,424,425,40.96,0.0,0.6,7,6,baseball,6,,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
425,425,426,41.54,0.96,0.21,5,3,table tennis,4,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
426,426,427,34.02,0.95,0.07,1,11,curling,7,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
427,427,428,61.16,1.0,0.91,5,5,table tennis,7,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
428,428,429,33.25,0.54,0.0,1,0,gymnastics,3,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
429,429,430,56.85,0.91,0.79,3,6,curling,5,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
430,430,431,9.87,0.0,0.1,1,0,frisbee,4,,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
431,431,432,25.05,0.26,0.35,2,9,frisbee,5,,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
432,432,433,29.99,0.0,0.79,2,6,table tennis,3,,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
433,433,434,40.87,1.0,0.53,0,5,curling,6,,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
434,434,435,35.050000000000004,0.71,0.2,6,4,baseball,5,,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
435,435,436,42.49,0.42,1.0,1,11,baseball,3,,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
436,436,437,26.95,0.0,0.11,7,6,football,6,,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
437,437,438,39.45,0.41,0.0,10,9,football,3,,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
438,438,439,57.76,1.0,0.0,7,10,frisbee,2,,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
439,439,440,64.93,0.5,1.0,8,12,football,4,,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
440,440,441,75.77,1.0,1.0,2,11,curling,3,,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
441,441,442,90.53,1.0,1.0,10,5,curling,4,,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
442,442,443,43.92,0.65,0.0,9,4,baseball,5,,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
443,443,444,27.79,0.0,0.1,10,6,table tennis,5,,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
444,444,445,25.98,1.0,0.09,5,2,table tennis,3,,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
445,445,446,49.97,0.66,1.0,3,1,football,6,,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
446,446,447,34.28,0.01,1.0,3,2,martial arts,5,,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
447,447,448,19.4,0.0,0.11,2,2,gymnastics,3,,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
448,448,449,79.54,0.59,1.0,10,7,gymnastics,3,,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
449,449,450,41.58,0.98,0.06,8,2,baseball,2,,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
450,450,451,0.0,0.05,0.0,0,3,gymnastics,7,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
451,451,452,22.4,0.0,0.88,3,5,martial arts,3,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
452,452,453,40.94,1.0,0.05,8,10,baseball,6,,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
453,453,454,24.2,0.27,0.11,4,6,curling,5,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
454,454,455,30.17,1.0,0.0,5,8,table tennis,5,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
455,455,456,38.87,0.91,0.41,3,10,basketball,3,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
456,456,457,38.36,0.0,0.91,7,8,martial arts,2,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
457,457,458,5.41,0.16,0.34,4,0,martial arts,4,,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
458,458,459,36.92,0.1,1.0,4,4,baseball,3,,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
459,459,460,37.03,0.84,0.64,5,10,curling,4,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
460,460,461,62.52,1.0,0.81,8,4,frisbee,3,,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
461,461,462,48.3,0.76,1.0,3,0,table tennis,4,,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
462,462,463,22.9,0.39,0.55,4,5,martial arts,4,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
463,463,464,70.34,1.0,0.85,9,7,basketball,3,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
464,464,465,14.93,0.02,0.75,2,4,football,5,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
465,465,466,29.11,0.89,0.23,7,0,table tennis,2,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
466,466,467,5.51,0.0,0.45,4,3,gymnastics,4,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
467,467,468,23.29,0.67,0.18,0,3,curling,7,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
468,468,469,0.0,0.04,0.36,7,12,table tennis,5,,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
469,469,470,39.46,0.28,0.21,3,6,curling,7,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
470,470,471,13.84,0.0,0.8200000000000001,1,4,table tennis,4,,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
471,471,472,24.54,0.46,0.0,9,0,frisbee,3,,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
472,472,473,35.74,0.78,0.26,10,9,table tennis,5,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
473,473,474,38.56,0.63,0.0,6,12,martial arts,2,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
474,474,475,45.46,1.0,0.0,3,9,martial arts,4,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
475,475,476,7.13,0.02,0.36,1,0,football,4,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
476,476,477,27.33,0.73,0.0,2,7,baseball,4,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
477,477,478,23.95,0.16,0.0,2,6,football,3,,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
478,478,479,18.84,0.18,0.13,6,10,curling,3,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
479,479,480,22.4,0.0,0.77,4,9,gymnastics,5,,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
480,480,481,7.51,0.11,0.33,1,4,martial arts,1,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
481,481,482,0.0,0.16,0.0,4,9,football,4,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
482,482,483,19.3,0.09,1.0,2,4,basketball,3,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
483,483,484,6.8500000000000005,0.0,0.88,7,11,curling,3,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
484,484,485,0.0,0.04,0.35,8,3,gymnastics,4,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
485,485,486,58.01,1.0,0.64,9,8,basketball,4,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
486,486,487,24.21,1.0,0.0,10,7,curling,6,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
487,487,488,0.0,0.31,0.0,1,11,table tennis,3,,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
488,488,489,7.62,1.0,0.09,3,10,curling,4,,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
489,489,490,66.81,0.73,0.97,7,6,frisbee,2,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
490,490,491,38.04,0.0,0.0,1,3,martial arts,3,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
491,491,492,57.6,0.59,1.0,6,7,frisbee,3,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
492,492,493,43.31,0.96,0.59,5,3,baseball,3,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
493,493,494,39.15,1.0,0.07,2,0,baseball,3,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
494,494,495,7.61,0.16,0.13,4,3,table tennis,3,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
495,495,496,61.05,0.95,0.91,6,0,frisbee,4,,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
496,496,497,25.01,0.41,0.12,3,0,frisbee,6,,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
497,497,498,40.91,0.94,0.44,7,11,table tennis,8,,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
498,498,499,28.48,0.43,0.0,0,5,curling,3,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
499,499,500,34.68,1.0,0.39,2,5,football,4,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
500,500,501,67.23,1.0,1.0,4,11,football,3,,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
501,501,502,40.89,0.56,0.78,5,1,martial arts,4,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
502,502,503,27.89,0.96,0.02,4,4,curling,3,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
503,503,504,23.94,0.01,0.24,6,8,curling,3,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
504,504,505,23.17,0.0,0.93,7,12,curling,2,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
505,505,506,68.1,0.85,1.0,6,1,frisbee,4,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
506,506,507,32.660000000000004,0.98,0.23,5,10,baseball,5,,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
507,507,508,44.93,0.09,0.62,10,5,frisbee,3,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
508,508,509,27.06,0.0,0.0,0,10,curling,3,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
509,509,510,0.0,0.16,0.33,2,1,baseball,3,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
510,510,511,35.550000000000004,0.0,0.01,6,12,curling,3,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
511,511,512,42.57,0.33,0.97,10,3,curling,3,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
512,512,513,19.39,0.12,0.13,5,0,table tennis,3,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
513,513,514,31.21,0.5700000000000001,0.13,5,7,football,4,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
514,514,515,45.43,0.91,0.0,10,11,baseball,7,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
515,515,516,32.0,0.91,0.07,1,8,football,3,,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
516,516,517,18.04,0.0,0.38,6,7,curling,3,,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
517,517,518,2.58,0.0,0.1,1,6,baseball,5,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
518,518,519,0.3,0.0,0.67,3,12,frisbee,4,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
519,519,520,22.16,0.07,1.0,1,1,table tennis,3,,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
520,520,521,66.09,1.0,0.7000000000000001,10,12,frisbee,4,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
521,521,522,21.05,0.4,0.5700000000000001,3,6,table tennis,3,,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
522,522,523,38.43,0.92,0.0,3,10,frisbee,3,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
523,523,524,63.13,1.0,0.8200000000000001,7,7,basketball,6,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
